timestamp_us,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_mdps,gyro_y_mdps,gyro_z_mdps
38756788,1010.65,5.37,-63.07,70.0,280.0,0.0
38763789,1011.62,5.0,-63.07,0.0,280.0,0.0
38772788,1011.14,4.39,-62.1,140.0,280.0,0.0
38781788,1011.38,4.76,-63.07,140.0,210.0,0.0
38788789,1011.01,5.0,-62.34,70.0,280.0,0.0
38797789,1011.14,5.49,-62.22,140.0,210.0,0.0
38804790,1011.38,4.76,-62.95,140.0,280.0,0.0
38813788,1010.53,5.37,-63.56,140.0,280.0,0.0
38822789,1011.01,5.25,-63.44,140.0,210.0,0.0
38829789,1011.26,5.49,-62.83,140.0,280.0,0.0
38838789,1011.5,4.76,-63.68,140.0,280.0,0.0
38845790,1011.01,5.25,-63.2,210.0,210.0,0.0
38854789,1011.26,5.12,-63.81,210.0,280.0,0.0
38863789,1010.04,5.61,-62.71,140.0,280.0,0.0
38870790,1011.26,5.25,-63.56,210.0,280.0,0.0
38879788,1010.77,5.12,-63.44,210.0,280.0,0.0
38888788,1011.14,4.27,-63.56,210.0,210.0,0.0
38895790,1010.28,4.64,-64.29,210.0,210.0,0.0
38904789,1011.62,4.51,-65.03,210.0,280.0,0.0
38911790,1010.65,5.49,-64.54,280.0,280.0,0.0
38920788,1011.14,5.25,-65.03,210.0,210.0,-70.0
38929788,1011.38,5.37,-65.03,210.0,280.0,0.0
38936790,1012.23,4.76,-63.56,280.0,210.0,0.0
38945788,1011.38,5.49,-64.54,280.0,210.0,0.0
38952789,1010.89,5.86,-64.05,280.0,280.0,0.0
38961789,1011.26,5.12,-63.68,280.0,280.0,0.0
38970788,1011.01,5.37,-64.29,280.0,210.0,0.0
38977789,1010.65,4.51,-64.9,280.0,350.0,0.0
38986789,1010.77,5.12,-64.29,280.0,280.0,0.0
38995788,1010.4,5.0,-64.66,280.0,280.0,0.0
39002789,1011.26,5.0,-64.54,280.0,280.0,0.0
39011789,1010.77,4.51,-65.51,280.0,210.0,0.0
39018789,1010.89,4.88,-66.61,210.0,210.0,0.0
39027789,1011.26,4.15,-65.39,280.0,280.0,0.0
39036788,1010.4,5.49,-65.76,280.0,210.0,0.0
39043789,1011.14,5.12,-66.49,280.0,280.0,0.0
39052788,1010.4,5.37,-65.15,280.0,280.0,0.0
39061788,1010.77,5.12,-66.25,280.0,210.0,0.0
39068790,1010.65,4.76,-66.0,280.0,280.0,0.0
39077789,1011.14,5.0,-66.12,210.0,280.0,0.0
39084789,1010.4,4.88,-65.88,280.0,280.0,0.0
39093789,1010.89,4.03,-65.88,280.0,210.0,-70.0
39102789,1011.5,5.12,-66.49,210.0,210.0,0.0
39109790,1010.53,5.12,-66.37,210.0,210.0,0.0
39118789,1010.65,5.25,-66.49,280.0,280.0,0.0
39125789,1011.14,5.73,-66.0,280.0,210.0,0.0
39134789,1010.65,5.0,-66.49,210.0,280.0,0.0
39143789,1011.01,5.12,-65.64,140.0,280.0,0.0
39150789,1010.89,5.0,-67.34,140.0,280.0,0.0
39159789,1011.01,5.49,-67.47,140.0,140.0,0.0
39168789,1010.53,5.25,-66.49,140.0,350.0,0.0
39175790,1010.89,5.49,-66.98,210.0,210.0,0.0
39184788,1010.77,4.76,-66.98,210.0,280.0,0.0
39191790,1011.5,5.25,-66.61,140.0,280.0,0.0
39200789,1010.4,4.64,-66.98,140.0,210.0,0.0
39209788,1011.62,4.88,-66.98,140.0,280.0,0.0
39216790,1011.14,5.12,-67.1,140.0,280.0,0.0
39225789,1010.53,5.49,-67.1,210.0,280.0,0.0
39232789,1011.26,4.88,-67.34,70.0,210.0,0.0
39241788,1010.16,4.39,-66.37,70.0,280.0,0.0
39250789,1010.53,4.27,-66.73,140.0,280.0,0.0
39257790,1009.79,5.49,-66.0,140.0,280.0,0.0
39266788,1010.77,5.25,-67.47,0.0,280.0,0.0
39275789,1010.89,4.39,-66.61,-70.0,280.0,0.0
39282789,1010.4,4.76,-67.47,0.0,280.0,0.0
39291788,1010.65,5.37,-67.83,70.0,280.0,0.0
39298790,1011.26,5.37,-68.08,70.0,210.0,0.0
39307788,1011.5,4.88,-65.64,70.0,210.0,0.0
39316788,1010.04,5.37,-66.98,70.0,210.0,0.0
39323789,1011.01,5.0,-68.2,-70.0,280.0,0.0
39332788,1011.14,5.25,-67.59,-70.0,280.0,0.0
39341789,1010.65,4.88,-66.98,0.0,210.0,0.0
39348790,1010.4,5.61,-68.56,-70.0,210.0,0.0
39357787,1011.01,5.25,-67.22,-70.0,280.0,0.0
39364789,1011.14,5.61,-66.86,-70.0,210.0,0.0
39373789,1010.28,5.25,-66.73,-140.0,280.0,0.0
39382788,1010.04,4.88,-67.34,-140.0,210.0,0.0
39389790,1010.65,5.12,-67.59,-140.0,350.0,0.0
39398789,1010.77,5.12,-66.98,-70.0,280.0,0.0
39405789,1010.77,4.64,-67.34,-70.0,210.0,70.0
39414789,1011.75,5.49,-67.83,-140.0,280.0,0.0
39423788,1011.14,5.25,-66.86,-210.0,280.0,0.0
39430789,1010.4,5.12,-67.22,-140.0,280.0,0.0
39439788,1011.75,5.12,-67.22,-210.0,210.0,70.0
39448789,1011.26,5.0,-66.49,-210.0,280.0,0.0
39455789,1010.65,5.12,-66.61,-210.0,210.0,0.0
39464788,1010.4,5.37,-67.34,-210.0,280.0,0.0
39471789,1011.5,5.73,-66.49,-280.0,280.0,0.0
39480788,1011.01,4.76,-66.73,-210.0,280.0,0.0
39489789,1012.11,5.37,-67.83,-210.0,210.0,70.0
39496789,1010.77,4.76,-66.86,-210.0,280.0,70.0
39505788,1011.5,4.76,-66.37,-280.0,280.0,0.0
39512790,1009.79,5.12,-66.25,-280.0,210.0,0.0
39521789,1010.89,5.73,-67.34,-350.0,210.0,70.0
39530788,1010.89,4.88,-66.98,-280.0,280.0,70.0
39537789,1011.26,4.27,-67.1,-350.0,280.0,70.0
39546789,1010.53,4.27,-66.73,-280.0,280.0,0.0
39555789,1010.4,5.12,-66.49,-350.0,280.0,70.0
39562789,1010.16,4.88,-65.15,-350.0,280.0,0.0
39571788,1011.62,5.37,-66.49,-350.0,280.0,70.0
39578789,1011.62,3.78,-66.37,-420.0,280.0,0.0
39587789,1010.77,5.12,-66.12,-420.0,210.0,0.0
39596789,1009.92,5.86,-66.86,-350.0,210.0,70.0
39603789,1010.89,5.86,-66.86,-350.0,210.0,70.0
39612789,1011.75,4.39,-66.0,-350.0,280.0,70.0
39619790,1011.14,4.76,-65.64,-350.0,210.0,70.0
39628789,1011.26,5.49,-66.0,-420.0,210.0,0.0
39637788,1010.16,5.49,-65.39,-420.0,280.0,70.0
39644789,1011.62,6.47,-65.15,-350.0,280.0,70.0
